statefips,countyfips,state,county,pop10,pop11,pop12,pop13,pop14,pop15
24,510,Maryland,Baltimore city,621180,620792,622705,623215,623711,621849
25,000,Massachusetts,Massachusetts,6565036,6611797,6657780,6708810,6755124,6794422
25,001,Massachusetts,Barnstable County,215930,215339,214806,214685,214665,214333
25,003,Massachusetts,Berkshire County,131278,130529,130171,129345,128565,127828
25,005,Massachusetts,Bristol County,549174,549226,551009,552184,554626,556772
25,007,Massachusetts,Dukes County,16557,16680,16788,17155,17320,17299
25,009,Massachusetts,Essex County,745634,751514,757050,764154,770486,776043
25,011,Massachusetts,Franklin County,71310,71606,71506,71080,70927,70601
25,013,Massachusetts,Hampden County,464146,465857,466569,467524,469566,470690
25,015,Massachusetts,Hampshire County,159278,160137,160406,160856,161106,161292
25,017,Massachusetts,Middlesex County,1507262,1523909,1540714,1558294,1572523,1585139
25,019,Massachusetts,Nantucket County,10164,10141,10331,10561,10821,10925
25,021,Massachusetts,Norfolk County,672788,678073,682997,688826,692688,696023
25,023,Massachusetts,Plymouth County,495912,498214,499510,503236,507050,510393
25,025,Massachusetts,Suffolk County,725262,736692,749610,760364,769809,778121
25,027,Massachusetts,Worcester County,800341,803880,806313,810546,814972,818963
26,000,Michigan,Michigan,9877369,9876589,9886879,9900506,9916306,9922576
26,001,Michigan,Alcona County,10890,10775,10607,10572,10448,10349
26,003,Michigan,Alger County,9564,9554,9496,9497,9452,9383
26,005,Michigan,Allegan County,111502,111530,111898,112391,113743,114625
26,007,Michigan,Alpena County,29539,29342,29219,29026,28952,28803
26,009,Michigan,Antrim County,23499,23379,23337,23220,23243,23154
26,011,Michigan,Arenac County,15854,15620,15496,15419,15326,15261
26,013,Michigan,Baraga County,8841,8820,8715,8691,8643,8575
26,015,Michigan,Barry County,59080,58970,59070,59140,59239,59314
26,017,Michigan,Bay County,107695,107497,107121,106958,106256,105659
26,019,Michigan,Benzie County,17507,17436,17390,17398,17505,17457
26,021,Michigan,Berrien County,156792,156510,156015,155363,155299,154636
26,023,Michigan,Branch County,45172,43897,43770,43531,43668,43664
26,025,Michigan,Calhoun County,136025,135291,134750,134772,134821,134314
26,027,Michigan,Cass County,52188,52456,52036,51834,51775,51657
26,029,Michigan,Charlevoix County,25893,26012,26071,26180,26171,26238
26,031,Michigan,Cheboygan County,26080,25940,25779,25618,25685,25427
26,033,Michigan,Chippewa County,38600,38902,39003,38674,38320,38033
26,035,Michigan,Clare County,31006,30962,30788,30578,30670,30553
26,037,Michigan,Clinton County,75421,76206,76463,77111,77353,77390
26,039,Michigan,Crawford County,14059,14034,13994,13906,13742,13801
26,041,Michigan,Delta County,37070,36944,36848,36838,36552,36377
26,043,Michigan,Dickinson County,26144,26072,26215,26038,25947,25788
26,045,Michigan,Eaton County,107758,107882,108023,108292,108706,108801
26,047,Michigan,Emmet County,32644,32776,32890,33064,33200,33161
26,049,Michigan,Genesee County,425057,421784,418110,415695,412934,410849
26,051,Michigan,Gladwin County,25720,25842,25515,25534,25451,25164
26,053,Michigan,Gogebic County,16400,16121,16035,15856,15678,15431
26,055,Michigan,Grand Traverse County,86964,88138,88988,89979,90796,91636
26,057,Michigan,Gratiot County,42425,42151,42035,42033,41633,41540
26,059,Michigan,Hillsdale County,46619,46622,46283,46129,45917,45941
26,061,Michigan,Houghton County,36715,36895,36827,36707,36491,36380
26,063,Michigan,Huron County,33079,32746,32471,32266,32082,31883
26,065,Michigan,Ingham County,281065,282037,282386,282684,284263,286085
26,067,Michigan,Ionia County,63865,63865,63911,64021,64299,64223
26,069,Michigan,Iosco County,25826,25545,25370,25354,25391,25345
26,071,Michigan,Iron County,11798,11749,11573,11508,11357,11348
26,073,Michigan,Isabella County,70312,70656,70631,70542,70820,70698
26,075,Michigan,Jackson County,160169,159683,160137,159858,159624,159494
26,077,Michigan,Kalamazoo County,250754,252456,254969,257162,258908,260263
26,079,Michigan,Kalkaska County,17128,17147,17085,17281,17378,17260
26,081,Michigan,Kent County,602992,608111,615025,623221,630225,636369
26,083,Michigan,Keweenaw County,2144,2230,2206,2176,2210,2168
26,085,Michigan,Lake County,11513,11487,11482,11394,11345,11424
26,087,Michigan,Lapeer County,88203,88067,88230,88305,88199,88373
26,089,Michigan,Leelanau County,21716,21659,21623,21711,21884,21981
26,091,Michigan,Lenawee County,99638,99332,99018,98806,98780,98573
26,093,Michigan,Livingston County,181028,182382,183072,184483,185703,187316
26,095,Michigan,Luce County,6605,6525,6498,6523,6422,6415
26,097,Michigan,Mackinac County,11087,11071,11135,11062,11060,10890
26,099,Michigan,Macomb County,841247,843001,848293,855674,861636,864840
26,101,Michigan,Manistee County,24580,24727,24627,24446,24417,24461
26,103,Michigan,Marquette County,67110,67452,67813,67757,67675,67215
26,105,Michigan,Mason County,28730,28651,28677,28659,28786,28783
26,107,Michigan,Mecosta County,42844,43442,43519,43270,43207,43067
26,109,Michigan,Menominee County,23976,23923,23748,23755,23611,23548
26,111,Michigan,Midland County,83664,83761,83660,83588,83479,83632
26,113,Michigan,Missaukee County,14814,14940,15031,15080,14988,14903
26,115,Michigan,Monroe County,151945,151535,150878,150253,149945,149568
26,117,Michigan,Montcalm County,63311,63223,63103,62850,62900,62945
26,119,Michigan,Montmorency County,9775,9595,9494,9364,9292,9259
26,121,Michigan,Muskegon County,171922,169985,170129,172213,172300,172790
26,123,Michigan,Newaygo County,48378,48418,47952,47943,47883,47948
26,125,Michigan,Oakland County,1202930,1211211,1221391,1232713,1239897,1242304
26,127,Michigan,Oceana County,26522,26417,26251,26200,26174,26105
26,129,Michigan,Ogemaw County,21637,21535,21424,21204,21010,20937
26,131,Michigan,Ontonagon County,6745,6614,6408,6305,6158,6007
26,133,Michigan,Osceola County,23513,23448,23265,23253,23144,23058
26,135,Michigan,Oscoda County,8603,8648,8593,8376,8350,8251
26,137,Michigan,Otsego County,24151,24131,24048,24123,24148,24253
26,139,Michigan,Ottawa County,264141,266429,269616,273080,276598,279955
26,141,Michigan,Presque Isle County,13304,13185,13120,13050,12989,12841
26,143,Michigan,Roscommon County,24470,24322,24140,23967,24013,23898
26,145,Michigan,Saginaw County,199916,198855,198329,196764,195142,193307
26,147,Michigan,St. Clair County,162681,161493,160549,160193,160037,159875
26,149,Michigan,St. Joseph County,61288,61078,60953,60940,61120,61018
26,151,Michigan,Sanilac County,43077,42713,42334,41898,41652,41475
26,153,Michigan,Schoolcraft County,8478,8482,8360,8252,8171,8173
26,155,Michigan,Shiawassee County,70602,69946,69269,68842,68889,68619
26,157,Michigan,Tuscola County,55696,55392,54714,54222,53993,53777
26,159,Michigan,Van Buren County,76155,75914,75258,75331,75177,75077
26,161,Michigan,Washtenaw County,345563,349048,351213,354289,357029,358880
26,163,Michigan,Wayne County,1815199,1801273,1792514,1775713,1766008,1759335
26,165,Michigan,Wexford County,32757,32694,32597,32538,32922,33003
27,000,Minnesota,Minnesota,5310903,5348119,5380443,5420541,5457125,5489594
27,001,Minnesota,Aitkin County,16219,16105,15934,15745,15708,15702
27,003,Minnesota,Anoka County,331453,332877,336021,339027,341742,344151
27,005,Minnesota,Becker County,32537,32819,33019,33214,33246,33386
27,007,Minnesota,Beltrami County,44579,45098,45229,45550,45623,45672
27,009,Minnesota,Benton County,38470,38842,38881,39231,39439,39710
27,011,Minnesota,Big Stone County,5260,5224,5166,5114,5125,5040
27,013,Minnesota,Blue Earth County,64093,64353,65067,64923,65497,65787
27,015,Minnesota,Brown County,25856,25663,25408,25280,25290,25313
27,017,Minnesota,Carlton County,35416,35484,35324,35368,35470,35569
27,019,Minnesota,Carver County,91394,92843,93923,95671,97396,98741
27,021,Minnesota,Cass County,28651,28388,28419,28521,28559,28706
27,023,Minnesota,Chippewa County,12447,12332,12147,12099,12085,12109
27,025,Minnesota,Chisago County,53917,53742,53479,53728,53928,54293
27,027,Minnesota,Clay County,59149,59967,60218,60606,61281,62324
27,029,Minnesota,Clearwater County,8703,8706,8676,8779,8796,8803
27,031,Minnesota,Cook County,5163,5204,5177,5168,5223,5194
27,033,Minnesota,Cottonwood County,11700,11741,11646,11637,11589,11549
27,035,Minnesota,Crow Wing County,62624,62662,62854,63075,63220,63428
27,037,Minnesota,Dakota County,399188,401977,404925,408508,412182,414686
27,039,Minnesota,Dodge County,20156,20186,20242,20311,20347,20364
27,041,Minnesota,Douglas County,35997,36248,36435,36545,36798,37075
27,043,Minnesota,Faribault County,14488,14525,14247,14170,14156,14050
27,045,Minnesota,Fillmore County,20832,20870,20882,20817,20812,20834
27,047,Minnesota,Freeborn County,31210,31093,31042,30946,30789,30613
27,049,Minnesota,Goodhue County,46199,46276,46402,46395,46375,46435
27,051,Minnesota,Grant County,6003,6003,5945,5985,5969,5903
27,053,Minnesota,Hennepin County,1154250,1169437,1184617,1199581,1212097,1223149
27,055,Minnesota,Houston County,18999,18917,18813,18814,18743,18773
27,057,Minnesota,Hubbard County,20426,20497,20444,20690,20586,20655
27,059,Minnesota,Isanti County,37884,38243,38239,38175,38394,38429
27,061,Minnesota,Itasca County,45014,45123,45240,45456,45516,45435
27,063,Minnesota,Jackson County,10264,10188,10287,10254,10247,10079
27,065,Minnesota,Kanabec County,16224,16233,15989,16017,15939,15837
27,067,Minnesota,Kandiyohi County,42247,42263,42439,42512,42465,42542
27,069,Minnesota,Kittson County,4543,4537,4507,4491,4442,4424
27,071,Minnesota,Koochiching County,13306,13242,13187,13117,12883,12841
27,073,Minnesota,Lac qui Parle County,7237,7236,7123,7006,6895,6856
27,075,Minnesota,Lake County,10873,10813,10834,10790,10681,10631
27,077,Minnesota,Lake of the Woods County,4032,4014,3961,3928,3917,3923
27,079,Minnesota,Le Sueur County,27701,27809,27650,27664,27748,27663
27,081,Minnesota,Lincoln County,5885,5853,5806,5804,5804,5771
27,083,Minnesota,Lyon County,25859,25795,25723,25593,25713,25673
27,085,Minnesota,McLeod County,36605,36410,36016,35980,35891,35932
27,087,Minnesota,Mahnomen County,5424,5494,5520,5485,5525,5457
27,089,Minnesota,Marshall County,9436,9480,9475,9453,9434,9423
27,091,Minnesota,Martin County,20818,20626,20472,20423,20206,20022
27,093,Minnesota,Meeker County,23321,23221,23070,23104,23148,23102
27,095,Minnesota,Mille Lacs County,26095,25884,25737,25842,25794,25788
27,097,Minnesota,Morrison County,33229,33240,33089,32862,32844,32775
27,099,Minnesota,Mower County,39191,39282,39312,39208,39218,39116
27,101,Minnesota,Murray County,8692,8657,8586,8541,8447,8413
27,103,Minnesota,Nicollet County,32747,32965,32947,32915,33257,33347
27,105,Minnesota,Nobles County,21398,21582,21687,21744,21653,21770
27,107,Minnesota,Norman County,6849,6842,6640,6659,6643,6678
27,109,Minnesota,Olmsted County,144522,145928,147048,149070,150199,151436
27,111,Minnesota,Otter Tail County,57282,57332,57305,57579,57622,57716
27,113,Minnesota,Pennington County,13961,14045,14094,14114,14079,14219
27,115,Minnesota,Pine County,29723,29619,29216,29077,29109,29069
27,117,Minnesota,Pipestone County,9593,9526,9383,9288,9301,9271
27,119,Minnesota,Polk County,31632,31540,31489,31658,31517,31533
27,121,Minnesota,Pope County,10964,10921,10912,10914,10952,11041
27,123,Minnesota,Ramsey County,509428,515945,521288,528056,533634,538133
27,125,Minnesota,Red Lake County,4076,4103,4075,4051,4019,4055
27,127,Minnesota,Redwood County,16040,16066,15867,15702,15509,15471
27,129,Minnesota,Renville County,15687,15465,15355,15140,15003,14892
27,131,Minnesota,Rice County,64243,64516,64557,64813,65143,65400
27,133,Minnesota,Rock County,9664,9630,9554,9516,9516,9600
27,135,Minnesota,Roseau County,15572,15524,15507,15532,15740,15770
27,137,Minnesota,St. Louis County,200158,200353,200383,200581,200780,200431
27,139,Minnesota,Scott County,130537,132681,135265,137533,139470,141660
27,141,Minnesota,Sherburne County,88799,89286,89555,90251,91208,91705
27,143,Minnesota,Sibley County,15234,15182,15109,15040,14897,14875
27,145,Minnesota,Stearns County,150749,151277,151683,152165,153140,154708
27,147,Minnesota,Steele County,36507,36554,36302,36402,36600,36755
27,149,Minnesota,Stevens County,9715,9725,9737,9758,9838,9796
27,151,Minnesota,Swift County,9753,9684,9611,9543,9446,9340
27,153,Minnesota,Todd County,24874,24830,24545,24429,24269,24257
27,155,Minnesota,Traverse County,3541,3514,3427,3410,3391,3401
27,157,Minnesota,Wabasha County,21663,21523,21408,21422,21314,21239
27,159,Minnesota,Wadena County,13844,13714,13697,13770,13740,13875
27,161,Minnesota,Waseca County,19138,19170,19184,19071,18965,18989
27,163,Minnesota,Washington County,238995,241609,244138,246686,249320,251597
27,165,Minnesota,Watonwan County,11197,11172,11125,11051,10969,10952
27,167,Minnesota,Wilkin County,6578,6584,6614,6540,6494,6396
27,169,Minnesota,Winona County,51419,51370,51362,51341,51107,50885
27,171,Minnesota,Wright County,125137,126343,127372,128402,130026,131311
27,173,Minnesota,Yellow Medicine County,10425,10277,10158,10115,10033,9875
28,000,Mississippi,Mississippi,2970316,2977999,2985660,2990976,2993443,2992333
28,001,Mississippi,Adams County,32560,32413,32168,32125,31935,31254
28,003,Mississippi,Alcorn County,37108,37302,37233,37324,37346,37388
28,005,Mississippi,Amite County,13112,13176,12966,12874,12612,12574
28,007,Mississippi,Attala County,19540,19315,19103,19300,19112,19043
28,009,Mississippi,Benton County,8695,8705,8649,8503,8312,8182
28,011,Mississippi,Bolivar County,34091,33810,34033,34014,33835,33322
28,013,Mississippi,Calhoun County,14952,14910,14843,14732,14745,14717
28,015,Mississippi,Carroll County,10580,10456,10398,10340,10255,10243
28,017,Mississippi,Chickasaw County,17414,17469,17439,17342,17375,17328
28,019,Mississippi,Choctaw County,8561,8402,8358,8400,8310,8299
28,021,Mississippi,Claiborne County,9571,9780,9374,9170,9177,9150
28,023,Mississippi,Clarke County,16707,16661,16501,16374,16269,16006
28,025,Mississippi,Clay County,20547,20491,20376,20336,20143,20048
28,027,Mississippi,Coahoma County,26121,25864,25681,25195,24909,24620
28,029,Mississippi,Copiah County,29428,29244,28913,28810,28864,28773
28,031,Mississippi,Covington County,19595,19509,19537,19390,19378,19543
28,033,Mississippi,DeSoto County,161788,163917,166367,168438,170886,173323
28,035,Mississippi,Forrest County,74998,75884,76728,76766,76014,75944
28,037,Mississippi,Franklin County,8117,7985,7887,7883,7786,7743
28,039,Mississippi,George County,22659,22826,22891,23161,23271,23373
28,041,Mississippi,Greene County,14404,14285,14287,14237,14312,13522
28,043,Mississippi,Grenada County,21855,21577,21602,21540,21656,21578
28,045,Mississippi,Hancock County,44102,44762,45327,45592,46035,46420
28,047,Mississippi,Harrison County,187896,190940,193700,196533,198758,201410
28,049,Mississippi,Hinds County,245701,248324,248181,245570,244406,242891
28,051,Mississippi,Holmes County,19400,19196,19053,18762,18508,18340
28,053,Mississippi,Humphreys County,9330,9322,9210,8949,8772,8669
28,055,Mississippi,Issaquena County,1394,1391,1408,1413,1386,1337
28,057,Mississippi,Itawamba County,23411,23333,23390,23448,23474,23609
28,059,Mississippi,Jackson County,139453,140024,139995,140433,141504,141425
28,061,Mississippi,Jasper County,16988,16798,16539,16481,16546,16569
28,063,Mississippi,Jefferson County,7711,7574,7648,7627,7574,7507
28,065,Mississippi,Jefferson Davis County,12441,12175,12079,11950,11837,11665
28,067,Mississippi,Jones County,67816,67834,68284,68810,68235,68215
28,069,Mississippi,Kemper County,10460,10255,10356,10264,10213,9969
28,071,Mississippi,Lafayette County,47561,48417,50377,51676,52220,53154
28,073,Mississippi,Lamar County,56081,57140,57853,58877,59935,60618
28,075,Mississippi,Lauderdale County,80409,80615,80282,80328,79413,78524
28,077,Mississippi,Lawrence County,12897,12669,12605,12506,12526,12622
28,079,Mississippi,Leake County,23756,23282,23228,23303,23191,22763
28,081,Mississippi,Lee County,82909,84174,85075,85387,85242,85300
28,083,Mississippi,Leflore County,32335,31957,31555,31542,31526,30999
28,085,Mississippi,Lincoln County,34878,34842,34834,34732,34766,34649
28,087,Mississippi,Lowndes County,59800,59567,59623,59843,59750,59710
28,089,Mississippi,Madison County,95587,97118,98488,100248,101690,103465
28,091,Mississippi,Marion County,27022,26718,26362,26116,25786,25563
28,093,Mississippi,Marshall County,37078,36759,36564,36497,36191,35916
28,095,Mississippi,Monroe County,36901,36544,36391,36105,36006,35827
28,097,Mississippi,Montgomery County,10907,10756,10560,10525,10327,10152
28,099,Mississippi,Neshoba County,29673,29709,29684,29454,29457,29463
28,101,Mississippi,Newton County,21666,21489,21597,21668,21816,21747
28,103,Mississippi,Noxubee County,11495,11323,11170,11059,11121,11043
28,105,Mississippi,Oktibbeha County,47712,47864,48960,49275,49343,49800
28,107,Mississippi,Panola County,34657,34494,34428,34398,34378,34167
28,109,Mississippi,Pearl River County,55724,55470,55088,54932,55298,55191
28,111,Mississippi,Perry County,12214,12239,12084,12117,12219,12277
28,113,Mississippi,Pike County,40439,40405,40081,39974,39961,39956
28,115,Mississippi,Pontotoc County,30042,29795,30350,30694,30840,30908
28,117,Mississippi,Prentiss County,25217,25305,25317,25409,25411,25459
28,119,Mississippi,Quitman County,8165,8023,7799,7819,7676,7486
28,121,Mississippi,Rankin County,142491,144037,145560,147089,148081,149039
28,123,Mississippi,Scott County,28321,28306,28249,28214,28433,28265
28,125,Mississippi,Sharkey County,4880,4876,4787,4668,4628,4585
28,127,Mississippi,Simpson County,27509,27368,27372,27507,27535,27222
28,129,Mississippi,Smith County,16474,16523,16334,16203,16168,16059
28,131,Mississippi,Stone County,17892,17920,18049,17961,17892,18070
28,133,Mississippi,Sunflower County,29014,28569,28468,28003,27509,27005
28,135,Mississippi,Tallahatchie County,15342,15357,15093,15021,14736,14588
28,137,Mississippi,Tate County,28981,28725,28501,28347,28206,28296
28,139,Mississippi,Tippah County,22197,22072,21957,22055,22054,22131
28,141,Mississippi,Tishomingo County,19603,19608,19605,19478,19452,19552
28,143,Mississippi,Tunica County,10747,10580,10445,10474,10545,10343
28,145,Mississippi,Union County,27132,27323,27363,27772,28168,28429
28,147,Mississippi,Walthall County,15407,15391,15098,14887,14878,14638
28,149,Mississippi,Warren County,48815,48254,48123,48274,47966,47485
28,151,Mississippi,Washington County,51076,50439,50068,49721,49135,48130
